Datetime;Resolution code;Elia Grid Load
2025-02-06T13:00:00+01:00;PT15M;9157.539
2025-02-06T12:45:00+01:00;PT15M;9396.565
2025-02-06T12:30:00+01:00;PT15M;9538.17
2025-02-06T12:15:00+01:00;PT15M;9613.205
2025-02-06T12:00:00+01:00;PT15M;9846.397
2025-02-06T11:45:00+01:00;PT15M;10036.314
2025-02-06T11:30:00+01:00;PT15M;10174.553
2025-02-06T11:15:00+01:00;PT15M;10266.541
2025-02-06T11:00:00+01:00;PT15M;10301.787
2025-02-06T10:45:00+01:00;PT15M;10335.997
2025-02-06T10:30:00+01:00;PT15M;10306.791
2025-02-06T10:15:00+01:00;PT15M;10445.843
2025-02-06T10:00:00+01:00;PT15M;10467.785
2025-02-06T09:45:00+01:00;PT15M;10619.254
2025-02-06T09:30:00+01:00;PT15M;10637.565
2025-02-06T09:15:00+01:00;PT15M;10671.0
2025-02-06T09:00:00+01:00;PT15M;10630.143
2025-02-06T08:45:00+01:00;PT15M;10617.858
2025-02-06T08:30:00+01:00;PT15M;10488.532
2025-02-06T08:15:00+01:00;PT15M;10381.919
2025-02-06T08:00:00+01:00;PT15M;10261.775
2025-02-06T07:45:00+01:00;PT15M;10180.674
2025-02-06T07:30:00+01:00;PT15M;10011.364
2025-02-06T07:15:00+01:00;PT15M;9822.529
2025-02-06T07:00:00+01:00;PT15M;9698.199
2025-02-06T06:45:00+01:00;PT15M;9434.245
2025-02-06T06:30:00+01:00;PT15M;9223.618
2025-02-06T06:15:00+01:00;PT15M;9055.737
2025-02-06T06:00:00+01:00;PT15M;8804.244
2025-02-06T05:45:00+01:00;PT15M;8333.075
2025-02-06T05:30:00+01:00;PT15M;8285.485
2025-02-06T05:15:00+01:00;PT15M;8149.042
2025-02-06T05:00:00+01:00;PT15M;7981.024
2025-02-06T04:45:00+01:00;PT15M;8016.669
2025-02-06T04:30:00+01:00;PT15M;7782.039
2025-02-06T04:15:00+01:00;PT15M;7761.585
2025-02-06T04:00:00+01:00;PT15M;7772.968
2025-02-06T03:45:00+01:00;PT15M;7742.126
2025-02-06T03:30:00+01:00;PT15M;7707.531
2025-02-06T03:15:00+01:00;PT15M;7764.571
2025-02-06T03:00:00+01:00;PT15M;7729.251
2025-02-06T02:45:00+01:00;PT15M;7802.402
2025-02-06T02:30:00+01:00;PT15M;7876.973
2025-02-06T02:15:00+01:00;PT15M;7963.807
2025-02-06T02:00:00+01:00;PT15M;7954.007
2025-02-06T01:45:00+01:00;PT15M;8095.245
2025-02-06T01:30:00+01:00;PT15M;8229.395
2025-02-06T01:15:00+01:00;PT15M;8313.57
2025-02-06T01:00:00+01:00;PT15M;8352.914
2025-02-06T00:45:00+01:00;PT15M;8521.681
2025-02-06T00:30:00+01:00;PT15M;8545.698
2025-02-06T00:15:00+01:00;PT15M;8623.835
2025-02-06T00:00:00+01:00;PT15M;8716.208
2025-02-05T23:45:00+01:00;PT15M;8873.236
2025-02-05T23:30:00+01:00;PT15M;9005.732
2025-02-05T23:15:00+01:00;PT15M;9135.184
2025-02-05T23:00:00+01:00;PT15M;9296.382
2025-02-05T22:45:00+01:00;PT15M;9294.161
2025-02-05T22:30:00+01:00;PT15M;9368.994
2025-02-05T22:15:00+01:00;PT15M;9415.298
2025-02-05T22:00:00+01:00;PT15M;9506.044
2025-02-05T21:45:00+01:00;PT15M;9370.702
2025-02-05T21:30:00+01:00;PT15M;9466.294
2025-02-05T21:15:00+01:00;PT15M;9599.148
2025-02-05T21:00:00+01:00;PT15M;9698.076
2025-02-05T20:45:00+01:00;PT15M;9792.254
2025-02-05T20:30:00+01:00;PT15M;9948.242
2025-02-05T20:15:00+01:00;PT15M;10121.445
2025-02-05T20:00:00+01:00;PT15M;10285.044
2025-02-05T19:45:00+01:00;PT15M;10513.077
2025-02-05T19:30:00+01:00;PT15M;10571.15
2025-02-05T19:15:00+01:00;PT15M;10656.259
2025-02-05T19:00:00+01:00;PT15M;10844.556
2025-02-05T18:45:00+01:00;PT15M;10998.19
2025-02-05T18:30:00+01:00;PT15M;11076.398
2025-02-05T18:15:00+01:00;PT15M;11125.212
2025-02-05T18:00:00+01:00;PT15M;11115.67
2025-02-05T17:45:00+01:00;PT15M;11079.034
2025-02-05T17:30:00+01:00;PT15M;10781.89
2025-02-05T17:15:00+01:00;PT15M;10599.299
2025-02-05T17:00:00+01:00;PT15M;10467.223
2025-02-05T16:45:00+01:00;PT15M;10386.741
2025-02-05T16:30:00+01:00;PT15M;10198.107
2025-02-05T16:15:00+01:00;PT15M;10110.406
2025-02-05T16:00:00+01:00;PT15M;10020.093
2025-02-05T15:45:00+01:00;PT15M;9965.111
2025-02-05T15:30:00+01:00;PT15M;9885.632
2025-02-05T15:15:00+01:00;PT15M;9811.506
2025-02-05T15:00:00+01:00;PT15M;9825.633
2025-02-05T14:45:00+01:00;PT15M;9717.635
2025-02-05T14:30:00+01:00;PT15M;9668.834
2025-02-05T14:15:00+01:00;PT15M;9674.36
2025-02-05T14:00:00+01:00;PT15M;9595.3
2025-02-05T13:45:00+01:00;PT15M;9536.986
2025-02-05T13:30:00+01:00;PT15M;9543.747
2025-02-05T13:15:00+01:00;PT15M;9555.069
2025-02-05T13:00:00+01:00;PT15M;9617.233
2025-02-05T12:45:00+01:00;PT15M;9746.446
2025-02-05T12:30:00+01:00;PT15M;9780.738
2025-02-05T12:15:00+01:00;PT15M;9747.349
2025-02-05T12:00:00+01:00;PT15M;9848.168
2025-02-05T11:45:00+01:00;PT15M;10069.606
2025-02-05T11:30:00+01:00;PT15M;10076.128
2025-02-05T11:15:00+01:00;PT15M;10066.325
2025-02-05T11:00:00+01:00;PT15M;10137.892
2025-02-05T10:45:00+01:00;PT15M;10322.974
2025-02-05T10:30:00+01:00;PT15M;10418.849
2025-02-05T10:15:00+01:00;PT15M;10408.03
2025-02-05T10:00:00+01:00;PT15M;10514.693
2025-02-05T09:45:00+01:00;PT15M;10652.789
2025-02-05T09:30:00+01:00;PT15M;10842.71
2025-02-05T09:15:00+01:00;PT15M;10836.654
2025-02-05T09:00:00+01:00;PT15M;10878.538
2025-02-05T08:45:00+01:00;PT15M;10826.106
2025-02-05T08:30:00+01:00;PT15M;10727.861
2025-02-05T08:15:00+01:00;PT15M;10558.867
2025-02-05T08:00:00+01:00;PT15M;10441.677
2025-02-05T07:45:00+01:00;PT15M;10318.926
2025-02-05T07:30:00+01:00;PT15M;10152.903
2025-02-05T07:15:00+01:00;PT15M;9930.221
2025-02-05T07:00:00+01:00;PT15M;9700.426
2025-02-05T06:45:00+01:00;PT15M;9223.219
2025-02-05T06:30:00+01:00;PT15M;8957.785
2025-02-05T06:15:00+01:00;PT15M;8651.691
2025-02-05T06:00:00+01:00;PT15M;8423.932
2025-02-05T05:45:00+01:00;PT15M;7987.945
2025-02-05T05:30:00+01:00;PT15M;7807.344
2025-02-05T05:15:00+01:00;PT15M;7733.833
2025-02-05T05:00:00+01:00;PT15M;7622.134
2025-02-05T04:45:00+01:00;PT15M;7420.858
2025-02-05T04:30:00+01:00;PT15M;7457.84
2025-02-05T04:15:00+01:00;PT15M;7383.02
2025-02-05T04:00:00+01:00;PT15M;7312.425
2025-02-05T03:45:00+01:00;PT15M;7284.976
2025-02-05T03:30:00+01:00;PT15M;7303.268
2025-02-05T03:15:00+01:00;PT15M;7234.136
2025-02-05T03:00:00+01:00;PT15M;7192.198
2025-02-05T02:45:00+01:00;PT15M;7348.876
2025-02-05T02:30:00+01:00;PT15M;7293.603
2025-02-05T02:15:00+01:00;PT15M;7399.656
2025-02-05T02:00:00+01:00;PT15M;7481.41
2025-02-05T01:45:00+01:00;PT15M;7318.553
2025-02-05T01:30:00+01:00;PT15M;7478.327
2025-02-05T01:15:00+01:00;PT15M;7600.624
2025-02-05T01:00:00+01:00;PT15M;7684.879
2025-02-05T00:45:00+01:00;PT15M;7607.196
2025-02-05T00:30:00+01:00;PT15M;7716.293
2025-02-05T00:15:00+01:00;PT15M;7817.134
2025-02-05T00:00:00+01:00;PT15M;7994.834
2025-02-04T23:45:00+01:00;PT15M;8150.193
2025-02-04T23:30:00+01:00;PT15M;8204.088
2025-02-04T23:15:00+01:00;PT15M;8325.777
2025-02-04T23:00:00+01:00;PT15M;8475.009
2025-02-04T22:45:00+01:00;PT15M;8541.2
2025-02-04T22:30:00+01:00;PT15M;8566.898
2025-02-04T22:15:00+01:00;PT15M;8582.699
2025-02-04T22:00:00+01:00;PT15M;8443.135
2025-02-04T21:45:00+01:00;PT15M;8427.17
2025-02-04T21:30:00+01:00;PT15M;8538.615
2025-02-04T21:15:00+01:00;PT15M;8625.103
2025-02-04T21:00:00+01:00;PT15M;8752.432
2025-02-04T20:45:00+01:00;PT15M;8968.522
2025-02-04T20:30:00+01:00;PT15M;9084.565
2025-02-04T20:15:00+01:00;PT15M;9248.968
2025-02-04T20:00:00+01:00;PT15M;9395.731
2025-02-04T19:45:00+01:00;PT15M;9706.395
2025-02-04T19:30:00+01:00;PT15M;9769.67
2025-02-04T19:15:00+01:00;PT15M;9900.014
2025-02-04T19:00:00+01:00;PT15M;10123.338
2025-02-04T18:45:00+01:00;PT15M;10284.686
2025-02-04T18:30:00+01:00;PT15M;10403.75
2025-02-04T18:15:00+01:00;PT15M;10402.216
2025-02-04T18:00:00+01:00;PT15M;10441.427
2025-02-04T17:45:00+01:00;PT15M;10322.258
2025-02-04T17:30:00+01:00;PT15M;10217.7
2025-02-04T17:15:00+01:00;PT15M;10000.753
2025-02-04T17:00:00+01:00;PT15M;9688.706
2025-02-04T16:45:00+01:00;PT15M;9435.207
2025-02-04T16:30:00+01:00;PT15M;9276.757
2025-02-04T16:15:00+01:00;PT15M;9053.728
2025-02-04T16:00:00+01:00;PT15M;8827.429
2025-02-04T15:45:00+01:00;PT15M;8584.243
2025-02-04T15:30:00+01:00;PT15M;8401.904
2025-02-04T15:15:00+01:00;PT15M;8276.178
2025-02-04T15:00:00+01:00;PT15M;8237.611
2025-02-04T14:45:00+01:00;PT15M;8266.07
2025-02-04T14:30:00+01:00;PT15M;8179.472
2025-02-04T14:15:00+01:00;PT15M;8073.855
2025-02-04T14:00:00+01:00;PT15M;8192.636
2025-02-04T13:45:00+01:00;PT15M;8289.761
2025-02-04T13:30:00+01:00;PT15M;8351.41
2025-02-04T13:15:00+01:00;PT15M;8292.663
2025-02-04T13:00:00+01:00;PT15M;8400.657
2025-02-04T12:45:00+01:00;PT15M;8433.924
2025-02-04T12:30:00+01:00;PT15M;8523.038
2025-02-04T12:15:00+01:00;PT15M;8608.684
2025-02-04T12:00:00+01:00;PT15M;8909.973
2025-02-04T11:45:00+01:00;PT15M;9251.508
2025-02-04T11:30:00+01:00;PT15M;9379.353
2025-02-04T11:15:00+01:00;PT15M;9423.502
2025-02-04T11:00:00+01:00;PT15M;9553.331
2025-02-04T10:45:00+01:00;PT15M;9687.571
2025-02-04T10:30:00+01:00;PT15M;9741.817
2025-02-04T10:15:00+01:00;PT15M;10102.63
2025-02-04T10:00:00+01:00;PT15M;10301.414
2025-02-04T09:45:00+01:00;PT15M;10518.755
2025-02-04T09:30:00+01:00;PT15M;10617.788
2025-02-04T09:15:00+01:00;PT15M;10702.05
2025-02-04T09:00:00+01:00;PT15M;10752.242
2025-02-04T08:45:00+01:00;PT15M;10910.315
2025-02-04T08:30:00+01:00;PT15M;10799.068
2025-02-04T08:15:00+01:00;PT15M;10701.833
2025-02-04T08:00:00+01:00;PT15M;10547.277
2025-02-04T07:45:00+01:00;PT15M;10549.73
2025-02-04T07:30:00+01:00;PT15M;10449.937
2025-02-04T07:15:00+01:00;PT15M;10251.297
2025-02-04T07:00:00+01:00;PT15M;9970.061
2025-02-04T06:45:00+01:00;PT15M;9675.013
2025-02-04T06:30:00+01:00;PT15M;9343.626
2025-02-04T06:15:00+01:00;PT15M;9031.346
2025-02-04T06:00:00+01:00;PT15M;8738.214
2025-02-04T05:45:00+01:00;PT15M;8383.46
2025-02-04T05:30:00+01:00;PT15M;8213.404
2025-02-04T05:15:00+01:00;PT15M;8055.992
2025-02-04T05:00:00+01:00;PT15M;7973.253
2025-02-04T04:45:00+01:00;PT15M;7743.348
2025-02-04T04:30:00+01:00;PT15M;7626.941
2025-02-04T04:15:00+01:00;PT15M;7664.33
2025-02-04T04:00:00+01:00;PT15M;7711.41
2025-02-04T03:45:00+01:00;PT15M;7609.765
2025-02-04T03:30:00+01:00;PT15M;7632.294
2025-02-04T03:15:00+01:00;PT15M;7552.305
2025-02-04T03:00:00+01:00;PT15M;7622.594
2025-02-04T02:45:00+01:00;PT15M;7593.457
2025-02-04T02:30:00+01:00;PT15M;7641.515
2025-02-04T02:15:00+01:00;PT15M;7653.237
2025-02-04T02:00:00+01:00;PT15M;7699.869
2025-02-04T01:45:00+01:00;PT15M;7812.546
2025-02-04T01:30:00+01:00;PT15M;7924.689
2025-02-04T01:15:00+01:00;PT15M;7982.425
2025-02-04T01:00:00+01:00;PT15M;8070.026
2025-02-04T00:45:00+01:00;PT15M;8094.833
2025-02-04T00:30:00+01:00;PT15M;8125.16
2025-02-04T00:15:00+01:00;PT15M;8323.434
2025-02-04T00:00:00+01:00;PT15M;8468.382
2025-02-03T23:45:00+01:00;PT15M;8612.877
2025-02-03T23:30:00+01:00;PT15M;8721.205
2025-02-03T23:15:00+01:00;PT15M;8874.353
2025-02-03T23:00:00+01:00;PT15M;8908.033
2025-02-03T22:45:00+01:00;PT15M;8947.002
2025-02-03T22:30:00+01:00;PT15M;9145.5
2025-02-03T22:15:00+01:00;PT15M;9124.781
2025-02-03T22:00:00+01:00;PT15M;9108.445
2025-02-03T21:45:00+01:00;PT15M;9146.765
2025-02-03T21:30:00+01:00;PT15M;9275.141
2025-02-03T21:15:00+01:00;PT15M;9331.357
2025-02-03T21:00:00+01:00;PT15M;9522.99
2025-02-03T20:45:00+01:00;PT15M;9712.928
2025-02-03T20:30:00+01:00;PT15M;9818.189
2025-02-03T20:15:00+01:00;PT15M;9909.776
2025-02-03T20:00:00+01:00;PT15M;10092.352
2025-02-03T19:45:00+01:00;PT15M;10223.484
2025-02-03T19:30:00+01:00;PT15M;10345.522
2025-02-03T19:15:00+01:00;PT15M;10531.513
2025-02-03T19:00:00+01:00;PT15M;10710.086
2025-02-03T18:45:00+01:00;PT15M;10825.221
2025-02-03T18:30:00+01:00;PT15M;10923.657
2025-02-03T18:15:00+01:00;PT15M;10985.663
2025-02-03T18:00:00+01:00;PT15M;10946.083
2025-02-03T17:45:00+01:00;PT15M;10778.328
2025-02-03T17:30:00+01:00;PT15M;10535.262
2025-02-03T17:15:00+01:00;PT15M;10272.068
2025-02-03T17:00:00+01:00;PT15M;10054.77
2025-02-03T16:45:00+01:00;PT15M;9675.966
2025-02-03T16:30:00+01:00;PT15M;9259.36
2025-02-03T16:15:00+01:00;PT15M;8856.26
2025-02-03T16:00:00+01:00;PT15M;8654.559
2025-02-03T15:45:00+01:00;PT15M;8087.069
2025-02-03T15:30:00+01:00;PT15M;7736.186
2025-02-03T15:15:00+01:00;PT15M;7501.728
2025-02-03T15:00:00+01:00;PT15M;7219.859
2025-02-03T14:45:00+01:00;PT15M;7006.825
2025-02-03T14:30:00+01:00;PT15M;6725.022
2025-02-03T14:15:00+01:00;PT15M;6567.063
2025-02-03T14:00:00+01:00;PT15M;6440.898
2025-02-03T13:45:00+01:00;PT15M;6323.503
2025-02-03T13:30:00+01:00;PT15M;6297.437
2025-02-03T13:15:00+01:00;PT15M;6316.359
2025-02-03T13:00:00+01:00;PT15M;6355.573
2025-02-03T12:45:00+01:00;PT15M;6237.146
2025-02-03T12:30:00+01:00;PT15M;6310.387
2025-02-03T12:15:00+01:00;PT15M;6439.215
2025-02-03T12:00:00+01:00;PT15M;6709.003
2025-02-03T11:45:00+01:00;PT15M;6929.051
2025-02-03T11:30:00+01:00;PT15M;7142.419
2025-02-03T11:15:00+01:00;PT15M;7365.796
2025-02-03T11:00:00+01:00;PT15M;7637.454
2025-02-03T10:45:00+01:00;PT15M;7990.541
2025-02-03T10:30:00+01:00;PT15M;8349.113
2025-02-03T10:15:00+01:00;PT15M;8602.175
2025-02-03T10:00:00+01:00;PT15M;9030.587
2025-02-03T09:45:00+01:00;PT15M;9382.751
2025-02-03T09:30:00+01:00;PT15M;9732.812
2025-02-03T09:15:00+01:00;PT15M;10000.67
2025-02-03T09:00:00+01:00;PT15M;10304.736
2025-02-03T08:45:00+01:00;PT15M;10637.57
2025-02-03T08:30:00+01:00;PT15M;10648.517
2025-02-03T08:15:00+01:00;PT15M;10573.797
2025-02-03T08:00:00+01:00;PT15M;10442.926
2025-02-03T07:45:00+01:00;PT15M;10301.4
2025-02-03T07:30:00+01:00;PT15M;10267.073
2025-02-03T07:15:00+01:00;PT15M;9954.547
2025-02-03T07:00:00+01:00;PT15M;9710.529
2025-02-03T06:45:00+01:00;PT15M;9458.251
2025-02-03T06:30:00+01:00;PT15M;9129.956
2025-02-03T06:15:00+01:00;PT15M;8855.471
2025-02-03T06:00:00+01:00;PT15M;8673.358
2025-02-03T05:45:00+01:00;PT15M;8325.123
2025-02-03T05:30:00+01:00;PT15M;8234.011
2025-02-03T05:15:00+01:00;PT15M;8054.066
2025-02-03T05:00:00+01:00;PT15M;7775.441
2025-02-03T04:45:00+01:00;PT15M;7560.699
2025-02-03T04:30:00+01:00;PT15M;7563.746
2025-02-03T04:15:00+01:00;PT15M;7613.28
2025-02-03T04:00:00+01:00;PT15M;7614.704
2025-02-03T03:45:00+01:00;PT15M;7556.383
2025-02-03T03:30:00+01:00;PT15M;7595.058
2025-02-03T03:15:00+01:00;PT15M;7619.162
2025-02-03T03:00:00+01:00;PT15M;7615.97
2025-02-03T02:45:00+01:00;PT15M;7717.622
2025-02-03T02:30:00+01:00;PT15M;7745.155
2025-02-03T02:15:00+01:00;PT15M;7807.52
2025-02-03T02:00:00+01:00;PT15M;7835.995
2025-02-03T01:45:00+01:00;PT15M;7870.63
2025-02-03T01:30:00+01:00;PT15M;7953.123
2025-02-03T01:15:00+01:00;PT15M;8005.06
2025-02-03T01:00:00+01:00;PT15M;8054.788
2025-02-03T00:45:00+01:00;PT15M;8106.909
2025-02-03T00:30:00+01:00;PT15M;8184.021
2025-02-03T00:15:00+01:00;PT15M;8290.669
2025-02-03T00:00:00+01:00;PT15M;8338.23
2025-02-02T23:45:00+01:00;PT15M;8423.623
2025-02-02T23:30:00+01:00;PT15M;8544.515
2025-02-02T23:15:00+01:00;PT15M;8669.913
2025-02-02T23:00:00+01:00;PT15M;8773.653
2025-02-02T22:45:00+01:00;PT15M;8796.699
2025-02-02T22:30:00+01:00;PT15M;8802.898
2025-02-02T22:15:00+01:00;PT15M;8893.774
2025-02-02T22:00:00+01:00;PT15M;8763.113
2025-02-02T21:45:00+01:00;PT15M;8801.992
2025-02-02T21:30:00+01:00;PT15M;8956.697
2025-02-02T21:15:00+01:00;PT15M;9009.451
2025-02-02T21:00:00+01:00;PT15M;9188.287
2025-02-02T20:45:00+01:00;PT15M;9206.046
2025-02-02T20:30:00+01:00;PT15M;9319.09
2025-02-02T20:15:00+01:00;PT15M;9363.959
2025-02-02T20:00:00+01:00;PT15M;9400.144
2025-02-02T19:45:00+01:00;PT15M;9512.938
2025-02-02T19:30:00+01:00;PT15M;9597.745
2025-02-02T19:15:00+01:00;PT15M;9620.181
2025-02-02T19:00:00+01:00;PT15M;9720.678
2025-02-02T18:45:00+01:00;PT15M;9877.853
2025-02-02T18:30:00+01:00;PT15M;9897.038
2025-02-02T18:15:00+01:00;PT15M;9875.423
2025-02-02T18:00:00+01:00;PT15M;9673.613
2025-02-02T17:45:00+01:00;PT15M;9434.211
2025-02-02T17:30:00+01:00;PT15M;9264.9
2025-02-02T17:15:00+01:00;PT15M;8901.765
2025-02-02T17:00:00+01:00;PT15M;8525.689
2025-02-02T16:45:00+01:00;PT15M;8162.948
2025-02-02T16:30:00+01:00;PT15M;7705.506
2025-02-02T16:15:00+01:00;PT15M;7291.403
2025-02-02T16:00:00+01:00;PT15M;6922.919
2025-02-02T15:45:00+01:00;PT15M;6464.028
2025-02-02T15:30:00+01:00;PT15M;6090.89
2025-02-02T15:15:00+01:00;PT15M;5624.471
2025-02-02T15:00:00+01:00;PT15M;5421.461
2025-02-02T14:45:00+01:00;PT15M;5108.984
2025-02-02T14:30:00+01:00;PT15M;4986.218
2025-02-02T14:15:00+01:00;PT15M;4758.691
2025-02-02T14:00:00+01:00;PT15M;4562.951
2025-02-02T13:45:00+01:00;PT15M;4491.013
2025-02-02T13:30:00+01:00;PT15M;4409.525
2025-02-02T13:15:00+01:00;PT15M;4355.751
2025-02-02T13:00:00+01:00;PT15M;4413.597
2025-02-02T12:45:00+01:00;PT15M;4448.724
2025-02-02T12:30:00+01:00;PT15M;4470.959
2025-02-02T12:15:00+01:00;PT15M;4565.614
2025-02-02T12:00:00+01:00;PT15M;4742.871
2025-02-02T11:45:00+01:00;PT15M;4751.057
2025-02-02T11:30:00+01:00;PT15M;5014.993
2025-02-02T11:15:00+01:00;PT15M;5222.499
2025-02-02T11:00:00+01:00;PT15M;5362.022
2025-02-02T10:45:00+01:00;PT15M;5662.103
2025-02-02T10:30:00+01:00;PT15M;5819.738
2025-02-02T10:15:00+01:00;PT15M;6100.13
2025-02-02T10:00:00+01:00;PT15M;6514.511
2025-02-02T09:45:00+01:00;PT15M;6863.256
2025-02-02T09:30:00+01:00;PT15M;7211.142
2025-02-02T09:15:00+01:00;PT15M;7513.565
2025-02-02T09:00:00+01:00;PT15M;7872.074
2025-02-02T08:45:00+01:00;PT15M;8144.387
2025-02-02T08:30:00+01:00;PT15M;8284.888
2025-02-02T08:15:00+01:00;PT15M;8337.027
2025-02-02T08:00:00+01:00;PT15M;8203.872
2025-02-02T07:45:00+01:00;PT15M;8134.245
2025-02-02T07:30:00+01:00;PT15M;8092.816
2025-02-02T07:15:00+01:00;PT15M;8040.674
2025-02-02T07:00:00+01:00;PT15M;7966.091
2025-02-02T06:45:00+01:00;PT15M;7962.789
2025-02-02T06:30:00+01:00;PT15M;7952.611
2025-02-02T06:15:00+01:00;PT15M;7829.714
2025-02-02T06:00:00+01:00;PT15M;7798.919
2025-02-02T05:45:00+01:00;PT15M;7554.791
2025-02-02T05:30:00+01:00;PT15M;7508.46
2025-02-02T05:15:00+01:00;PT15M;7565.332
2025-02-02T05:00:00+01:00;PT15M;7523.576
2025-02-02T04:45:00+01:00;PT15M;7527.523
2025-02-02T04:30:00+01:00;PT15M;7381.8
2025-02-02T04:15:00+01:00;PT15M;7440.672
2025-02-02T04:00:00+01:00;PT15M;7512.349
2025-02-02T03:45:00+01:00;PT15M;7463.466
2025-02-02T03:30:00+01:00;PT15M;7465.484
2025-02-02T03:15:00+01:00;PT15M;7428.099
2025-02-02T03:00:00+01:00;PT15M;7581.133
2025-02-02T02:45:00+01:00;PT15M;7568.733
2025-02-02T02:30:00+01:00;PT15M;7563.919
2025-02-02T02:15:00+01:00;PT15M;7663.457
2025-02-02T02:00:00+01:00;PT15M;7631.292
2025-02-02T01:45:00+01:00;PT15M;7728.512
2025-02-02T01:30:00+01:00;PT15M;7840.772
2025-02-02T01:15:00+01:00;PT15M;7822.75
2025-02-02T01:00:00+01:00;PT15M;7942.736
2025-02-02T00:45:00+01:00;PT15M;7878.58
2025-02-02T00:30:00+01:00;PT15M;8023.66
2025-02-02T00:15:00+01:00;PT15M;8069.913
2025-02-02T00:00:00+01:00;PT15M;8183.706
2025-02-01T23:45:00+01:00;PT15M;8140.583
2025-02-01T23:30:00+01:00;PT15M;8120.26
2025-02-01T23:15:00+01:00;PT15M;8175.43
2025-02-01T23:00:00+01:00;PT15M;8211.118
2025-02-01T22:45:00+01:00;PT15M;8167.176
2025-02-01T22:30:00+01:00;PT15M;8214.64
2025-02-01T22:15:00+01:00;PT15M;8177.075
2025-02-01T22:00:00+01:00;PT15M;8099.016
2025-02-01T21:45:00+01:00;PT15M;7972.677
2025-02-01T21:30:00+01:00;PT15M;8043.912
2025-02-01T21:15:00+01:00;PT15M;8074.874
2025-02-01T21:00:00+01:00;PT15M;8144.072
2025-02-01T20:45:00+01:00;PT15M;8266.222
2025-02-01T20:30:00+01:00;PT15M;8436.411
2025-02-01T20:15:00+01:00;PT15M;8498.076
2025-02-01T20:00:00+01:00;PT15M;8651.689
2025-02-01T19:45:00+01:00;PT15M;8862.21
2025-02-01T19:30:00+01:00;PT15M;9064.58
2025-02-01T19:15:00+01:00;PT15M;9089.184
2025-02-01T19:00:00+01:00;PT15M;9143.148
2025-02-01T18:45:00+01:00;PT15M;9351.998
2025-02-01T18:30:00+01:00;PT15M;9510.573
2025-02-01T18:15:00+01:00;PT15M;9583.031
2025-02-01T18:00:00+01:00;PT15M;9521.038
2025-02-01T17:45:00+01:00;PT15M;9305.144
2025-02-01T17:30:00+01:00;PT15M;9130.638
2025-02-01T17:15:00+01:00;PT15M;8927.907
2025-02-01T17:00:00+01:00;PT15M;8526.897
2025-02-01T16:45:00+01:00;PT15M;8097.27
2025-02-01T16:30:00+01:00;PT15M;7806.034
2025-02-01T16:15:00+01:00;PT15M;7299.871
2025-02-01T16:00:00+01:00;PT15M;6842.635
2025-02-01T15:45:00+01:00;PT15M;6444.332
2025-02-01T15:30:00+01:00;PT15M;6136.393
2025-02-01T15:15:00+01:00;PT15M;5785.801
2025-02-01T15:00:00+01:00;PT15M;5475.99
2025-02-01T14:45:00+01:00;PT15M;5187.397
2025-02-01T14:30:00+01:00;PT15M;5015.38
2025-02-01T14:15:00+01:00;PT15M;4729.589
2025-02-01T14:00:00+01:00;PT15M;4642.853
2025-02-01T13:45:00+01:00;PT15M;4526.57
2025-02-01T13:30:00+01:00;PT15M;4486.696
2025-02-01T13:15:00+01:00;PT15M;4355.836
2025-02-01T13:00:00+01:00;PT15M;4478.739
2025-02-01T12:45:00+01:00;PT15M;4540.87
2025-02-01T12:30:00+01:00;PT15M;4700.423
2025-02-01T12:15:00+01:00;PT15M;4828.629
2025-02-01T12:00:00+01:00;PT15M;5032.028
2025-02-01T11:45:00+01:00;PT15M;5161.467
2025-02-01T11:30:00+01:00;PT15M;5438.824
2025-02-01T11:15:00+01:00;PT15M;5639.763
2025-02-01T11:00:00+01:00;PT15M;5887.782
2025-02-01T10:45:00+01:00;PT15M;6229.795
2025-02-01T10:30:00+01:00;PT15M;6539.387
2025-02-01T10:15:00+01:00;PT15M;6913.583
2025-02-01T10:00:00+01:00;PT15M;7296.814
2025-02-01T09:45:00+01:00;PT15M;7689.036
2025-02-01T09:30:00+01:00;PT15M;8006.929
2025-02-01T09:15:00+01:00;PT15M;8370.393
2025-02-01T09:00:00+01:00;PT15M;8515.442
2025-02-01T08:45:00+01:00;PT15M;8622.48
2025-02-01T08:30:00+01:00;PT15M;8752.392
2025-02-01T08:15:00+01:00;PT15M;8805.829
2025-02-01T08:00:00+01:00;PT15M;8769.284
2025-02-01T07:45:00+01:00;PT15M;8594.252
2025-02-01T07:30:00+01:00;PT15M;8493.232
2025-02-01T07:15:00+01:00;PT15M;8271.68
2025-02-01T07:00:00+01:00;PT15M;8170.353
2025-02-01T06:45:00+01:00;PT15M;8165.519
2025-02-01T06:30:00+01:00;PT15M;8062.455
2025-02-01T06:15:00+01:00;PT15M;7944.627
2025-02-01T06:00:00+01:00;PT15M;7878.208
2025-02-01T05:45:00+01:00;PT15M;7715.214
2025-02-01T05:30:00+01:00;PT15M;7640.246
2025-02-01T05:15:00+01:00;PT15M;7601.859
2025-02-01T05:00:00+01:00;PT15M;7654.584
2025-02-01T04:45:00+01:00;PT15M;7611.537
2025-02-01T04:30:00+01:00;PT15M;7623.361
2025-02-01T04:15:00+01:00;PT15M;7607.824
2025-02-01T04:00:00+01:00;PT15M;7701.088
